DATE  OF OCCURRENCE,WARD,LONGITUDE,LATITUDE
09/21/2011,4,-87.60662983732793,41.82926750476165
09/21/2011,34,-87.65049035085765,41.68413524675097
09/21/2011,29,-87.76777191217195,41.893975267222395
09/13/2011,9,-87.60248320245546,41.65676157698747
09/21/2011,34,-87.64250174796666,41.69136547951335
09/21/2011,24,-87.71547110890228,41.87250921545743
09/21/2011,29,-87.77330688182087,41.908697805088664
09/13/2011,9,-87.60248320245546,41.65676157698747
09/21/2011,2,-87.65676865540885,41.86484849992171
09/13/2011,9,-87.60248347985481,41.657060712504894
09/21/2011,8,-87.60152209106141,41.74352555838101
09/21/2011,27,-87.722194609379,41.892860853982135
09/16/2011,7,-87.56247692456316,41.75167054181373
09/20/2011,34,-87.62898121237697,41.68323976567258
09/20/2011,20,-87.64463927258537,41.77956952641275
09/21/2011,15,-87.70293780682697,41.77658361931924
09/21/2011,16,-87.68396720899213,41.79674454403095
09/21/2011,4,-87.58472263218817,41.80583345393364
09/21/2011,20,-87.66776240889543,41.80868547590504
09/21/2011,3,-87.62319674786849,41.81726340937049
09/20/2011,17,-87.65943367980765,41.772148873567275
09/21/2011,3,-87.62276155058215,41.80054533241422
09/21/2011,42,-87.62103468910101,41.89247552063376
09/21/2011,49,-87.67283960593237,42.018508404161985
09/20/2011,18,-87.6895736288893,41.7671459660616
09/21/2011,21,-87.64673730213171,41.73409801860002
09/21/2011,24,-87.73195985308247,41.864355744631546
09/21/2011,24,-87.71593387150175,41.862956211568935
09/21/2011,17,-87.6551259877191,41.75615993545191
09/05/2011,21,-87.6543498079981,41.73382491393345
09/21/2011,34,-87.65526374225662,41.67197315064926
09/20/2011,3,-87.66147074946477,41.80913458655085
09/21/2011,32,-87.67725769699194,41.897876363239696
09/21/2011,32,-87.6745420878124,41.89870604104978
09/21/2011,15,-87.66703187870819,41.78891690930444
09/21/2011,12,-87.69131220943602,41.84639133376407
09/21/2011,9,-87.61694503442644,41.678220074897446
09/21/2011,36,-87.82641256079205,41.94514368104905
09/21/2011,28,-87.75385426603535,41.88027520523502
09/21/2011,5,-87.5761247994549,41.76473633326095
09/21/2011,15,-87.70251226669137,41.773617442598436
09/21/2011,24,-87.7094034058976,41.864043320091525
09/21/2011,9,-87.61806324750118,41.67707167351243
09/21/2011,4,-87.60763267926016,41.81486917801542
09/21/2011,20,-87.6213656897423,41.77356858809588
09/21/2011,15,-87.68718047221068,41.76892181488447
09/21/2011,26,-87.69141638776728,41.89762433045664
09/21/2011,34,-87.64848947395868,41.68846762436865
09/21/2011,48,-87.65673823417431,41.99222960549994
09/21/2011,15,-87.6845551961115,41.7733472939546
09/21/2011,17,-87.66240372224989,41.761180829306724
09/21/2011,6,-87.64446494627116,41.77290533795108
09/21/2011,6,-87.62843929362126,41.76469050298816
09/22/2011,11,-87.64031121217465,41.82364134592835
09/21/2011,19,-87.675382054476,41.69660525803003
09/22/2011,50,-87.69851497309975,41.995964338398416
09/22/2011,30,-87.7303549700756,41.91518445779438
09/22/2011,42,-87.62455493413925,41.88335075397206
09/01/2011,4,-87.59682913161771,41.80112020635038
09/22/2011,10,-87.55526683731406,41.73024656262772
09/22/2011,9,-87.62167475112055,41.687168550175656
09/21/2011,6,-87.6138350913369,41.71454653495292
09/22/2011,17,-87.66048572771587,41.770752704435154
09/22/2011,17,-87.64269256413367,41.75119003183558
09/22/2011,34,-87.62638297090483,41.69084208311289
09/21/2011,20,-87.61565744571963,41.775566591429936
09/22/2011,9,-87.62101685261857,41.70731059101643
09/22/2011,12,-87.6881928024743,41.82407942265496
09/22/2011,5,-87.59126289617754,41.77081492311513
09/22/2011,20,-87.6187579036203,41.7707093098273
09/22/2011,24,-87.73028923889952,41.85422066945384
09/20/2011,18,-87.69550891513627,41.76042259819498
09/22/2011,27,-87.65691185046923,41.884347220199416
09/22/2011,28,-87.72428761407693,41.87899432204832
09/22/2011,15,-87.70297867327601,41.778400567536124
09/22/2011,15,-87.68350538890193,41.77965324002866
09/22/2011,37,-87.74220156079554,41.90230423846298
09/22/2011,23,-87.79170352929793,41.7922617602748
09/22/2011,2,-87.68620468450119,41.87793257892709
09/20/2011,7,-87.56387164378316,41.76253907152139
09/22/2011,8,-87.60158460093322,41.74737896010167
09/22/2011,1,-87.69353701816536,41.90191443156784
09/22/2011,49,-87.68184941497685,42.01804398958891
09/22/2011,9,-87.6218894984896,41.6799714886271
09/22/2011,8,-87.5827549293516,41.74372557737384
09/22/2011,47,-87.68986769111206,41.9395502177518
09/22/2011,47,-87.67230617027961,41.971922688896406
09/22/2011,34,-87.65073465829025,41.70673626830821
09/21/2011,12,-87.68958686532824,41.812369185688496
09/22/2011,46,-87.65497443669017,41.9691816625673
09/22/2011,17,-87.68102926440503,41.771101703474116
09/22/2011,17,-87.65656262289164,41.771163260269965
09/22/2011,13,-87.73851580363859,41.779610936224095
09/22/2011,50,-87.68664842629029,41.99767359304186
09/22/2011,7,-87.5583546850545,41.757103962097375
09/22/2011,5,-87.58410871337271,41.79556311008708
09/22/2011,9,-87.63826757724604,41.71226270307305
09/22/2011,20,-87.62178869601789,41.78935910320271
09/22/2011,37,-87.76153992204058,41.92392519518968
09/22/2011,15,-87.66793596654522,41.77559861362461
09/22/2011,21,-87.62441284786975,41.722875422500415
09/22/2011,11,-87.635389802274,41.83492341741665
09/22/2011,8,-87.58570313258247,41.732487652025185
09/22/2011,8,-87.58332732824776,41.739566204421834
09/22/2011,4,-87.60841635835783,41.812711639449034
09/20/2011,42,-87.62952798242677,41.881271017834514
09/22/2011,3,-87.62126186005051,41.805483980635216
09/22/2011,38,-87.77269982293008,41.938601467962506
09/22/2011,17,-87.66274032788765,41.77566994274087
09/22/2011,6,-87.61985667345503,41.76550472225726
09/22/2011,6,-87.61514655591061,41.76582390082245
09/22/2011,45,-87.76378000468912,41.97900727378841
09/22/2011,36,-87.78809621950501,41.93429583020231
09/18/2011,33,-87.70533791433877,41.93992127468644
09/22/2011,7,-87.55741538051434,41.740758061885636
09/22/2011,36,-87.79405402842893,41.92946119565847
09/23/2011,10,-87.54607449063538,41.651619380370605
09/23/2011,8,-87.60273608774216,41.756354665532996
09/23/2011,13,-87.72259520320793,41.76622029604669
09/23/2011,37,-87.76079530758207,41.89499722967947
09/23/2011,2,-87.6762888552331,41.872703367622215
09/23/2011,8,-87.59803310457912,41.72590951596999
09/23/2011,28,-87.73817789974709,41.88464346029579
09/23/2011,6,-87.6065830633957,41.76264155250608
09/23/2011,6,-87.6224280430169,41.765671598338685
09/23/2011,42,-87.62785946059579,41.87939195069813
07/23/2011,32,-87.67847084491916,41.89669777716955
09/16/2011,21,-87.64733872392,41.74368474403482
09/23/2011,29,-87.76579580380904,41.91887222596144
09/23/2011,17,-87.66401192897496,41.76761187102261
09/23/2011,42,-87.63101679392666,41.88146125254329
09/23/2011,42,-87.62903053518549,41.9038255962391
09/23/2011,18,-87.68553579656229,41.76442562251166
09/19/2011,10,-87.55399261557031,41.73473584668902
09/23/2011,35,-87.70083128960478,41.91243507225621
09/10/2011,38,-87.73713529411728,41.959602168147526
09/23/2011,1,-87.67286683841567,41.90728861716533
09/23/2011,43,-87.63338218958619,41.90193398604199
09/23/2011,35,-87.69926602955036,41.91245113775004
09/23/2011,42,-87.63554002982042,41.88491638408066
09/23/2011,5,-87.58745141586336,41.75268886526088
09/23/2011,17,-87.6484561551663,41.77506974980683
09/23/2011,8,-87.58192992921114,41.736856676781876
09/23/2011,29,-87.75347337050486,41.8740712738798
09/21/2011,44,-87.65059866635194,41.936447485463745
09/23/2011,3,-87.61621825353966,41.7982790601424
09/23/2011,36,-87.79405402842893,41.92946119565847
09/23/2011,22,-87.71844399345551,41.84925661225371
09/23/2011,40,-87.68318627172337,41.99409482025691
09/23/2011,44,-87.64966157596082,41.94813500867066
09/22/2011,1,-87.68741667435376,41.91217378915016
09/23/2011,50,-87.68825297380701,42.00708695569601
09/23/2011,9,-87.62822273679414,41.709114143394046
09/23/2011,26,-87.71608617165094,41.919230476990364
09/23/2011,2,-87.62494605804329,41.86755454996044
09/19/2011,37,-87.76433691309906,41.903173463534266
09/23/2011,17,-87.64805677736551,41.7595483664199
09/23/2011,37,-87.73154375468673,41.90518795834987
09/23/2011,30,-87.74702520400079,41.93917575301768
09/24/2011,40,-87.66825256609236,41.99889118408096
09/24/2011,16,-87.65035047794964,41.80142344425771
09/24/2011,17,-87.65382623412974,41.75950853744401
09/24/2011,30,-87.73939713031953,41.94051963448584
09/24/2011,8,-87.59923311482434,41.74985304274777
09/24/2011,32,-87.67746188299459,41.91058607963502
09/24/2011,17,-87.63641846561757,41.75763418985407
09/24/2011,36,-87.81331103380892,41.94524974220992
09/24/2011,8,-87.60323105307934,41.726903170511825
09/24/2011,47,-87.67357114459344,41.96871924812835
09/24/2011,4,-87.59954310978908,41.815907261161044
09/24/2011,2,-87.68521962344408,41.87621186901271
09/24/2011,48,-87.66095488570193,41.971154251537286
09/24/2011,24,-87.72215183016884,41.872687664554064
09/21/2011,35,-87.71626042035915,41.95185746807128
09/24/2011,37,-87.76295568359856,41.91225552633732
09/23/2011,11,-87.64535708138685,41.819075023837044
09/24/2011,19,-87.66918680261874,41.707258785749126
09/24/2011,47,-87.66948554169414,41.9648483212789
09/24/2011,18,-87.67332604371902,41.75011868227171
09/19/2011,36,-87.78511634870583,41.93936120155589
09/24/2011,34,-87.66610322833557,41.685291754459186
09/24/2011,41,-87.80238275419968,41.99440341317011
09/24/2011,6,-87.60968411372825,41.7583882546783
09/24/2011,7,-87.55556543779853,41.75711530119052
09/24/2011,7,-87.56387164378316,41.76253907152139
09/24/2011,41,-87.90412717317581,41.97799869441956
09/24/2011,15,-87.67168922778188,41.79279955186006
09/24/2011,11,-87.6463000856352,41.832785550314824
09/23/2011,28,-87.73817789974709,41.88464346029579
09/24/2011,8,-87.57682534258394,41.72255825716452
09/24/2011,24,-87.70735665867679,41.86649652329199
09/24/2011,29,-87.77204791697167,41.90940790417887
09/24/2011,7,-87.5633000851318,41.75945339944533
09/24/2011,47,-87.66681164255061,41.96492064312966
09/24/2011,28,-87.76313035480652,41.882714622969004
09/23/2011,33,-87.701204295736,41.965828658431555
09/24/2011,39,-87.72258735951178,41.96454485845249
09/24/2011,39,-87.7219806165142,41.96454986170845
09/24/2011,17,-87.65688483673605,41.75305277498372
09/24/2011,39,-87.71811415052463,41.96857965726046
09/24/2011,9,-87.62168726846826,41.71094273986071
09/24/2011,37,-87.74331203591734,41.909763298422995
09/24/2011,2,-87.65740234973819,41.86951471339536
09/24/2011,13,-87.74138515773002,41.754641620170695
09/24/2011,17,-87.65892613765531,41.768806086335104
09/24/2011,20,-87.6453452352051,41.795841893140064
09/24/2011,37,-87.75721307524084,41.90574497062135
09/24/2011,27,-87.71667125269194,41.90158270839652
09/24/2011,24,-87.73607305889946,41.875241711197546
09/24/2011,24,-87.72499718725469,41.854892547535485
09/24/2011,26,-87.71214392765395,41.92109175857967
09/24/2011,20,-87.59318782497415,41.77907393206675
09/20/2011,34,-87.63994736881547,41.687159498426645
09/24/2011,43,-87.6348931834752,41.91226698154062
09/24/2011,10,-87.54675592125405,41.72818801528997
09/24/2011,40,-87.67743892139725,41.97594768582326
09/24/2011,10,-87.56530426740835,41.704459899377014
09/24/2011,4,-87.60832704245227,41.83103730402535
09/24/2011,18,-87.68864787541186,41.7428097595616
09/25/2011,24,-87.70579619154252,41.866512705579396
09/25/2011,17,-87.66967259426026,41.762191785583425
09/25/2011,50,-87.71226313065962,41.99324595515481
09/25/2011,24,-87.73248332437208,41.86020367849753
09/25/2011,30,-87.77253769253241,41.93319455338219
09/25/2011,24,-87.70168205866808,41.85032921843588
09/25/2011,27,-87.63867625869379,41.908977645619956
09/25/2011,39,-87.73293789902978,41.96455005912374
09/25/2011,7,-87.55657549362479,41.72744524419071
09/25/2011,49,-87.68766924955682,42.016054412232684
09/25/2011,30,-87.72433332790622,41.929845278668296
09/25/2011,38,-87.74571422033856,41.946254627428765
09/25/2011,35,-87.72021202460598,41.92810271627031
09/25/2011,3,-87.62182717791481,41.82731542687345
09/25/2011,26,-87.69501227148376,41.90648356114102
09/25/2011,3,-87.62141631244467,41.83095177836174
09/25/2011,8,-87.58597465650773,41.75141140203474
09/25/2011,5,-87.57253255530661,41.767843839248336
09/25/2011,7,-87.56426227605158,41.75346081178167
09/25/2011,35,-87.71868965386801,41.938157643525436
09/25/2011,12,-87.70014952589577,41.8497856488549
09/25/2011,31,-87.73730662148557,41.93884580336026
09/25/2011,37,-87.74331203591734,41.909763298422995
09/25/2011,30,-87.77103305711158,41.93336556933601
09/15/2011,2,-87.6881541466206,41.88125310920317
09/25/2011,8,-87.60251636125444,41.747939239793766
09/25/2011,4,-87.60832704245227,41.83103730402535
09/25/2011,9,-87.62118683850663,41.6932332458196
09/25/2011,6,-87.62683903138453,41.7655506157443
09/17/2011,40,-87.66744074147819,41.999833222782364
09/25/2011,39,-87.72780943518929,41.955137922644255
09/25/2011,7,-87.55802969903539,41.75943990915866
09/25/2011,30,-87.7239403838802,41.94448636024471
09/25/2011,7,-87.56238474974003,41.76365975244405
09/25/2011,17,-87.65300775195254,41.763433532085486
09/25/2011,21,-87.64295047878781,41.73908918561229
09/25/2011,2,-87.62554343556562,41.861326041301965
09/25/2011,14,-87.68427354259462,41.79727866666543
09/25/2011,11,-87.64518933908862,41.838165893257546
09/25/2011,2,-87.62267065871991,41.86615190242347
09/19/2011,42,-87.62487981779648,41.90313595890381
09/25/2011,15,-87.67168922778188,41.79279955186006
09/24/2011,9,-87.618937798965,41.706219165567404
09/25/2011,36,-87.83845887183975,41.96312421915832
09/25/2011,34,-87.63631976672025,41.696605500630724
09/25/2011,16,-87.65705382326148,41.79000845969014
09/25/2011,4,-87.60645660275296,41.81117069462626
09/25/2011,34,-87.63820866816225,41.658212658836945
09/25/2011,29,-87.77205371969607,41.88357636876337
09/25/2011,35,-87.70876417132502,41.91574138636829
09/25/2011,10,-87.55404030512192,41.73745852119321
09/25/2011,44,-87.64342838445157,41.93437664786191
09/25/2011,13,-87.72976571424705,41.77202122284975
09/25/2011,17,-87.64928576921989,41.77151808659257
09/25/2011,14,-87.69766917989121,41.823745313509185
09/25/2011,7,-87.56282479232141,41.75598416708326
09/25/2011,7,-87.55297143606886,41.74796743321935
09/25/2011,35,-87.70691979621978,41.92024559738165
09/17/2011,22,-87.73332600813195,41.8458473608913
09/25/2011,17,-87.64725714342335,41.75616535866221
09/25/2011,30,-87.72315793648607,41.921299003870125
09/26/2011,40,-87.6939247348209,41.96867799403668
09/26/2011,24,-87.74504188441631,41.87019192632329
09/26/2011,14,-87.70027474079305,41.81138575861676
09/26/2011,4,-87.58384513456234,41.80370640710576
09/26/2011,4,-87.58841238511452,41.80235848884425
09/26/2011,24,-87.72605408540952,41.85336684306618
09/26/2011,35,-87.7085783799601,41.93516400925382
09/26/2011,16,-87.64191757224262,41.78241821764346
09/26/2011,21,-87.63728373080376,41.73216128634458
09/26/2011,20,-87.60849994445196,41.77893280857931
09/26/2011,5,-87.58246482336101,41.7717621684231
09/26/2011,16,-87.64969300944605,41.787366051361026
09/26/2011,13,-87.74071454223728,41.74905623579169
09/26/2011,36,-87.80179751850767,41.90904452627838
09/26/2011,8,-87.60251636125444,41.747939239793766
09/23/2011,18,-87.68712291131774,41.766986759923945
09/25/2011,26,-87.7085933689668,41.9102739467008
09/26/2011,17,-87.64966513707289,41.77480252127651
09/26/2011,24,-87.71532837993495,41.8579748719364
09/26/2011,21,-87.66355553475191,41.748755851501464
09/26/2011,4,-87.60976055876984,41.81289300386308
09/24/2011,4,-87.61328051181977,41.83595325347599
09/25/2011,9,-87.59785317502293,41.65941601279694
09/26/2011,6,-87.62284953006498,41.7620215458439
09/26/2011,29,-87.77471400801687,41.88635005463441
09/26/2011,7,-87.55255828852555,41.75635668916697
09/26/2011,18,-87.71772839685117,41.74692928779137
09/26/2011,47,-87.68155309320734,41.95837527564907
09/26/2011,23,-87.78147335175068,41.779320366822056
09/24/2011,43,-87.6433857420809,41.91411853788499
09/26/2011,2,-87.61767087352932,41.84009434170955
09/26/2011,16,-87.66437917548565,41.77989473194665
09/26/2011,22,-87.73323110602747,41.850111451964665
09/26/2011,17,-87.64810786823467,41.773003963739015
09/26/2011,26,-87.69461331489711,41.90486224414589
09/26/2011,21,-87.66552354421597,41.73176904254517
09/26/2011,8,-87.60261126877458,41.71144323731644
09/26/2011,2,-87.63414732076365,41.87927123942606
09/26/2011,38,-87.770475318268,41.94663938611418
09/26/2011,16,-87.66343916312061,41.802219519284506
09/26/2011,19,-87.67833236401006,41.722676748442645
09/26/2011,15,-87.68597669396155,41.780364242740404
09/26/2011,47,-87.68137760067866,41.948539025427415
09/26/2011,16,-87.65811752323472,41.7819437620016
09/26/2011,19,-87.70984938014402,41.70073828664184
09/26/2011,49,-87.66367267132873,42.011487812644276
09/25/2011,41,-87.80713023442071,41.97986728098256
09/26/2011,27,-87.64201800751577,41.89922834589061
09/26/2011,30,-87.76614904613471,41.924208756943116
09/26/2011,6,-87.60656559391386,41.735599078474635
09/26/2011,31,-87.75706903712738,41.92584301418506
09/26/2011,34,-87.64549834266415,41.680214007338876
09/26/2011,18,-87.66789010748565,41.74030112132028
09/26/2011,6,-87.6192115681982,41.73574423305512
09/26/2011,18,-87.70264196882702,41.75326366171058
09/26/2011,26,-87.71190454893288,41.90523977758316
09/26/2011,48,-87.65549469537245,41.988781052091596
09/26/2011,14,-87.70994379566464,41.79740986023196
09/26/2011,17,-87.65643770736601,41.766656388357745
09/26/2011,25,-87.67635201330316,41.856852922976195
09/26/2011,39,-87.73264516461732,41.99061845533468
09/26/2011,20,-87.6132291693732,41.77404478044284
09/26/2011,27,-87.72036414289471,41.90260961566649
09/26/2011,21,-87.66478174447181,41.749600006636975
09/26/2011,22,-87.72831420332736,41.84295056779172
09/27/2011,10,-87.5443275615557,41.740421946520144
09/27/2011,3,-87.6283009798045,41.84422433530471
09/27/2011,5,-87.57381997749263,41.77026458972126
09/27/2011,29,-87.78425113525346,41.9223922511802
09/27/2011,20,-87.61765294887658,41.79096077318245
09/27/2011,34,-87.63845976767907,41.68420858602992
09/27/2011,3,-87.63211953842362,41.79968075833171
09/27/2011,2,-87.66805198246026,41.88132776724561
09/26/2011,13,-87.71314209864134,41.76503077053514
09/27/2011,43,-87.64892534479897,41.92588874140747
09/25/2011,29,-87.77936537056374,41.91926231282239
09/11/2011,20,-87.59162769794335,41.77987892364484
09/27/2011,6,-87.6029689104023,41.753921951625216
09/24/2011,17,-87.65792035588963,41.76124786667082
09/26/2011,2,-87.63404528580917,41.880546691289084
09/27/2011,46,-87.64978951259192,41.95233166913041
09/27/2011,6,-87.60377427433325,41.751413288388186
09/27/2011,28,-87.73094257863953,41.88472648212807
09/27/2011,24,-87.71009984626848,41.86302074987711
09/27/2011,15,-87.67394127172315,41.775221594111294
09/22/2011,15,-87.68707016147977,41.77589445433098
09/27/2011,16,-87.68872219974509,41.79177397727372
09/27/2011,18,-87.71772839685117,41.74692928779137
09/27/2011,32,-87.67914438118706,41.9113174102633
09/27/2011,5,-87.58787288354438,41.76250520975629
09/27/2011,4,-87.5906540968169,41.802290675645295
09/26/2011,41,-87.81619552426123,42.01674108998424
09/27/2011,15,-87.67269919231187,41.773721561607125
09/27/2011,8,-87.60371278266861,41.747458357534526
09/27/2011,23,-87.71809613529018,41.792448227946096
09/27/2011,17,-87.6551259877191,41.75615993545191
09/27/2011,6,-87.60836593413953,41.76934615276264
09/27/2011,42,-87.61864427819695,41.8957180760571
09/27/2011,23,-87.77288769027447,41.778373185370576
09/27/2011,9,-87.60248199248701,41.65686859880359
09/27/2011,23,-87.78115026851314,41.778517478877475
09/27/2011,11,-87.63535406780224,41.83078210346474
09/24/2011,37,-87.75910290222065,41.89244486503473
09/27/2011,26,-87.69823462338962,41.89938013520419
09/26/2011,8,-87.58568260839061,41.731730089000266
09/27/2011,46,-87.64978951259192,41.95233166913041
09/27/2011,14,-87.70401634883453,41.81437562820992
09/27/2011,26,-87.68965231102453,41.903574938391536
09/28/2011,1,-87.67730090414969,41.90980305401615
09/28/2011,27,-87.72243259424982,41.9006475310303
09/27/2011,19,-87.71698712871411,41.70334274112267
09/28/2011,16,-87.6473300827337,41.77959660273849
09/28/2011,47,-87.67439888346135,41.95797769004646
09/28/2011,15,-87.69348914191069,41.777044567692734
09/28/2011,7,-87.5669208599321,41.71542326859197
09/28/2011,14,-87.70450958790768,41.806702576869775
09/28/2011,20,-87.62415761395278,41.79167895084951
09/27/2011,1,-87.69273785191002,41.93738735719697
09/28/2011,17,-87.66375577223624,41.7576979645488
09/27/2011,40,-87.66069919290838,41.998246195056524
09/27/2011,28,-87.70723135187102,41.881970668652606
09/27/2011,24,-87.73765647696538,41.87079875709777
09/26/2011,2,-87.65709769504481,41.874383961046526
09/28/2011,41,-87.78789870921048,41.98117980826335
09/28/2011,36,-87.8119790082201,41.95038088324363
09/28/2011,34,-87.64151490427314,41.670357125862466
09/26/2011,46,-87.65942471764687,41.96526170782745
09/28/2011,6,-87.61377920848639,41.74811461032422
09/28/2011,4,-87.60641746225643,41.80944155412789
09/28/2011,21,-87.6458033132239,41.73441626274986
09/28/2011,4,-87.59063972959545,41.80162921196412
09/28/2011,12,-87.67471763980528,41.808618537561486
09/28/2011,25,-87.67372009571112,41.85506504727905
09/28/2011,10,-87.5485306392089,41.73708347120808
09/28/2011,46,-87.647167669409,41.96199210554855
09/28/2011,4,-87.60448011122634,41.80755493802969
09/28/2011,1,-87.67697280312163,41.909913692550106
09/25/2011,22,-87.73332600813195,41.8458473608913
09/24/2011,18,-87.7275475969233,41.740477454506035
09/28/2011,27,-87.72130322601015,41.8942831126071
09/28/2011,10,-87.54149239452781,41.70067029549183
09/28/2011,16,-87.67648510662099,41.80292329749441
09/28/2011,26,-87.6942933345729,41.90379570051365
09/16/2011,45,-87.7493885659456,41.94803516213896
09/28/2011,17,-87.6441953934109,41.75082034147214
09/28/2011,3,-87.621043323815,41.80832569663385
09/28/2011,6,-87.61978201071167,41.74544341754278
09/24/2011,38,-87.76027154792664,41.944934145807
09/28/2011,21,-87.6553760185212,41.72717052019785
09/28/2011,37,-87.74861423145796,41.892350774531
09/28/2011,5,-87.585355173563,41.798751852227994
09/28/2011,27,-87.71033947145305,41.894674211785826
09/28/2011,13,-87.72355408955197,41.76753991012497
09/28/2011,36,-87.79278311227414,41.938094045492264
09/28/2011,6,-87.64445392428748,41.77256497933046
09/28/2011,3,-87.62699261883685,41.840720108630414
09/28/2011,42,-87.62342151656013,41.89185638223977
09/28/2011,42,-87.62815794412275,41.88764571723894
09/28/2011,3,-87.61306281789682,41.80954378897127
09/28/2011,5,-87.57536756811795,41.771457599723654
09/28/2011,27,-87.71119914498198,41.89238194223018
09/29/2011,34,-87.63723781748897,41.677680645437874
09/29/2011,1,-87.67666691126091,41.9100079917624
09/29/2011,28,-87.7302429149237,41.88688253173633
09/20/2011,28,-87.74687227849053,41.89126065942167
09/29/2011,18,-87.71853596327524,41.744864400528364
09/29/2011,24,-87.70537395548077,41.87289352899214
09/29/2011,29,-87.75876402769306,41.879438179769636
09/27/2011,35,-87.6915650530993,41.9267908545165
09/29/2011,20,-87.61563522185405,41.774600461967694
09/29/2011,48,-87.65950067155956,41.968870781505366
09/29/2011,15,-87.66472164260098,41.793513889177596
09/29/2011,25,-87.6759860792367,41.852081308780555
09/28/2011,47,-87.67540355472285,41.954308954989116
09/29/2011,28,-87.6945076625493,41.8564778432317
09/29/2011,4,-87.59952460285885,41.8149576250237
09/29/2011,10,-87.55499775362219,41.74130703657065
09/25/2011,4,-87.6099891568387,41.81865741475664
09/29/2011,26,-87.69672800925284,41.90276915834955
10/01/2011,43,-87.63385699823502,41.91127000778205
09/28/2011,14,-87.68915238290788,41.7967874588617
09/29/2011,34,-87.63816617620378,41.68393512124776
09/29/2011,5,-87.58772733258643,41.79501309944223
09/29/2011,24,-87.71004707646817,41.87374500582672
09/29/2011,38,-87.77938343208868,41.94563167492063
09/29/2011,41,-87.90667040665792,41.97881222819896
09/29/2011,24,-87.71894487269994,41.86978634343255
09/29/2011,14,-87.70002401945575,41.79289338967352
09/29/2011,15,-87.66208272340543,41.785293079038
09/29/2011,4,-87.60670845765708,41.809333624241006
09/29/2011,7,-87.5665962668574,41.762433793902716
09/29/2011,42,-87.62769831216558,41.88235748669661
09/29/2011,40,-87.66069919290838,41.998246195056524
09/28/2011,28,-87.70246753335594,41.87684304117249
09/29/2011,11,-87.6464685468286,41.839680150851656
09/29/2011,11,-87.66149545041156,41.83905826671052
09/29/2011,6,-87.6096107853289,41.75839053709395
09/29/2011,15,-87.68854224905675,41.77423419363985
09/29/2011,37,-87.76461956856402,41.89657221876137
09/29/2011,37,-87.76969440013616,41.921361237959715
09/29/2011,6,-87.60533036577009,41.7492688812256
09/29/2011,25,-87.66358579206451,41.8567874191884
09/30/2011,38,-87.73270886262732,41.95370099244372
09/29/2011,34,-87.64598333849827,41.66077872750968
09/30/2011,34,-87.63043711754094,41.6796426208061
09/30/2011,4,-87.60360761180428,41.80298841117248
09/30/2011,21,-87.66418714625587,41.74863054921878
09/30/2011,33,-87.71278398596813,41.95741222664029
09/30/2011,17,-87.64460692062605,41.756204388597176
09/30/2011,18,-87.68431812176058,41.76449833506934
10/18/2011,3,-87.62726971911319,41.85456933872909
09/30/2011,12,-87.70464929536628,41.826173991850695
09/29/2011,49,-87.67074134433724,42.00793395245957
09/30/2011,5,-87.57064556423168,41.771796828096896
09/30/2011,36,-87.79540429257943,41.92402572086402
09/30/2011,17,-87.66273562599825,41.77541744020449
09/30/2011,20,-87.6144149416389,41.77356921137633
09/30/2011,27,-87.72531369132868,41.895481696632984
09/30/2011,3,-87.61660445674893,41.8041020868097
09/30/2011,47,-87.68964393901422,41.955948390145984
09/29/2011,34,-87.66966919406886,41.68100104631348
09/30/2011,15,-87.70198205008595,41.77572215040393
09/30/2011,8,-87.60241851597853,41.74428869266615
09/30/2011,34,-87.64555627733337,41.681992685059896
09/30/2011,39,-87.71112747575124,41.97047392468204
09/30/2011,2,-87.63191665388119,41.87674390912669
09/28/2011,29,-87.77434570255119,41.89573907288546
09/30/2011,39,-87.72291189040561,41.9555839923836
09/29/2011,10,-87.53151783607908,41.69445385111714
09/30/2011,34,-87.62914877460807,41.69808763039184
09/30/2011,34,-87.64285241711787,41.714032988439826
09/30/2011,25,-87.6858649840942,41.85192062842728
09/29/2011,14,-87.70579978526129,41.791382794949804
09/30/2011,2,-87.7004011744637,41.88047054421267
09/30/2011,5,-87.5837081039209,41.77297503108693
09/30/2011,41,-87.80461473730266,41.975404620339475
09/30/2011,21,-87.62880923294576,41.72147541663458
09/30/2011,6,-87.60539170296312,41.75292193603517
09/30/2011,28,-87.7064285294985,41.88107715287994
09/30/2011,42,-87.62597564692992,41.87939682823149
09/30/2011,7,-87.56840628075348,41.721429494248966
09/30/2011,14,-87.69686367659696,41.818021783637846
09/30/2011,24,-87.70634390420778,41.86306068013367
09/30/2011,27,-87.72219411235945,41.89291299194436
09/30/2011,10,-87.5424520440233,41.65460780113289
09/26/2011,14,-87.69619190981204,41.78659600896196
09/30/2011,42,-87.62779625738281,41.88580485508125
09/30/2011,45,-87.75048215146379,41.95348524464867
09/30/2011,8,-87.57353185360819,41.75802313449383
09/30/2011,38,-87.75740170897855,41.953402162883165
09/30/2011,34,-87.64979704726677,41.70674441671218
09/30/2011,6,-87.6050937654291,41.75139696058064
09/30/2011,33,-87.70372268328804,41.96810646756764
09/30/2011,28,-87.72479328932029,41.87988065089294
09/30/2011,20,-87.6172920321165,41.788134655021956
09/30/2011,46,-87.64928849371626,41.94555322658792
10/01/2011,29,-87.76219034630553,41.87486962567933
